step	epoch	loss	huber_norm	physical_mae_mmh	threshold_mae_mmh	elapsed_sec	val_event_rmse	val_all_rmse
842	1	0.24634308	0.13666153	0.51104325	1.1715444	1018.473		
843	1	0.27180025	0.1378704	0.55572093	1.5671552	1018.522		
844	1	0.18686539	0.10985469	0.37203544	0.79614323	1018.571		
845	1	0.25488609	0.12333617	0.55730152	1.5163958	1018.620		
846	1	0.24365702	0.12493282	0.52601242	1.3224593	1018.670		
847	1	0.18300427	0.10121	0.38465351	0.86657846	1018.720		
848	1	0.23285629	0.11226355	0.52125311	1.3693484	1018.769		
849	1	0.29725921	0.15294206	0.64730775	1.5917276	1018.818		
850	1	0.22610877	0.12691763	0.45385081	1.0761212	1018.867		
851	1	0.19521368	0.119293	0.36317182	0.79206967	1018.918		
852	1	0.16574836	0.10771071	0.28276187	0.59522915	1018.967		
853	1	0.26676658	0.14868724	0.50806296	1.3454607	1019.016		
854	1	0.25954166	0.14218286	0.48436522	1.3784454	1019.066		
855	1	0.21396886	0.10976176	0.44737041	1.1894011	1019.115		
856	1	0.21653298	0.1352977	0.37207815	0.88054907	1019.164		
857	1	0.25181574	0.112798	0.58509791	1.6101593	1019.213		
858	1	0.24812178	0.12800004	0.5316931	1.3390487	1019.264		
859	1	0.21440446	0.13721082	0.37906346	0.78574598	1019.315		
860	1	0.20452732	0.10761623	0.44422707	1.0497676	1019.365		
861	1	0.22215906	0.12098441	0.44282997	1.1378329	1019.414		
862	1	0.2406064	0.11229865	0.56973934	1.426676	1019.465		
863	1	0.22257929	0.12956932	0.41777202	1.0246551	1019.514		
864	1	0.19861978	0.10753649	0.42088056	0.97990465	1019.565		
865	1	0.20102549	0.12339805	0.37666839	0.79921174	1019.614		
866	1	0.24759996	0.12068385	0.53962815	1.4590662	1019.664		
867	1	0.32314637	0.15373044	0.68747997	2.0133586	1019.713		
868	1	0.21532813	0.12445407	0.4179264	0.9816283	1019.762		
869	1	0.2033502	0.12595513	0.37872213	0.79045713	1019.813		
870	1	0.24322812	0.16333729	0.39321852	0.81137961	1019.862		
871	1	0.22827277	0.13287629	0.45753247	0.99286437	1019.913		
872	1	0.2507197	0.1525062	0.46017051	1.0439291	1019.964		
873	1	0.20719665	0.10906171	0.46320772	1.0362833	1020.014		
874	1	0.22784993	0.11112493	0.53173196	1.2710361	1020.063		
875	1	0.26817131	0.13607864	0.58125854	1.4793365	1020.112		
876	1	0.25619736	0.11979779	0.55518973	1.6176121	1020.160		
877	1	0.28711531	0.16472355	0.55705518	1.3337247	1020.209		
878	1	0.27413815	0.14355981	0.55884027	1.493886	1020.260		
879	1	0.228002	0.12153697	0.46635935	1.1965816	1020.309		
880	1	0.23539872	0.11212504	0.55134094	1.3627919	1020.358		
881	1	0.24407385	0.12623474	0.50657481	1.3436326	1020.407		
882	1	0.18656711	0.11567466	0.35337016	0.71110868	1020.457		
883	1	0.18929803	0.10900446	0.35804456	0.88978243	1020.505		
884	1	0.20090759	0.11865014	0.37232658	0.90049565	1020.554		
885	1	0.26118204	0.15582055	0.48710078	1.1330283	1020.603		
886	1	0.21076158	0.13371776	0.34145331	0.85796946	1020.654		
887	1	0.21649411	0.12557194	0.42804918	0.962345	1020.703		
888	1	0.26190066	0.12780502	0.56606841	1.5497761	1020.753		
889	1	0.22503588	0.12688455	0.45771918	1.0475879	1020.803		
890	1	0.17032902	0.10837492	0.30944014	0.62020195	1020.852		
891	1	0.18437651	0.1078423	0.37407848	0.78252745	1020.901		
892	1	0.23471585	0.13170575	0.46389145	1.132419	1020.950		
893	1	0.20336199	0.12040535	0.37885779	0.90141714	1020.999		
894	1	0.21051896	0.11944747	0.42584008	0.96974963	1021.048		
895	1	0.23590353	0.11535788	0.54073381	1.3294457	1021.098		
896	1	0.25331882	0.13261819	0.56075251	1.2925078	1021.146		
897	1	0.22510278	0.12427263	0.44257981	1.1314435	1021.196		
898	1	0.22192778	0.13943072	0.38079238	0.88835621	1021.246		
899	1	0.21516874	0.10980813	0.45238948	1.2024331	1021.296		
900	1	0.1983813	0.1205321	0.38753748	0.78190911	1021.345		
901	1	0.2384983	0.11578749	0.51111293	1.4319901	1021.394		
902	1	0.20288789	0.12126711	0.38997898	0.8524574	1021.443		
903	1	0.23088841	0.14383189	0.43936643	0.86239761	1021.492		
904	1	0.22404875	0.11694491	0.48185477	1.1783671	1021.541		
905	1	0.16316386	0.10650598	0.27502283	0.583112	1021.590		
906	1	0.22628374	0.1371579	0.40474567	0.97302544	1021.639		
907	1	0.20894067	0.12875952	0.37161383	0.86039543	1021.690		
908	1	0.24987295	0.13438126	0.53239536	1.2450428	1021.739		
909	1	0.23138028	0.12049519	0.48843789	1.2408261	1021.789		
910	1	0.2418175	0.14920691	0.4266293	0.99895328	1021.838		
911	1	0.16523835	0.10289359	0.31783342	0.61122841	1021.887		
912	1	0.28214723	0.14183386	0.59661222	1.6130428	1021.938		
913	1	0.26581663	0.13846706	0.52687693	1.4932375	1021.987		
914	1	0.18811081	0.10714972	0.38669091	0.84583992	1022.036		
915	1	0.19681624	0.10559553	0.40713549	1.010143	1022.088		
916	1	0.26214489	0.12782368	0.53484142	1.6167412	1022.138		
917	1	0.26816297	0.1515207	0.50170296	1.3294392	1022.187		
918	1	0.24809751	0.13540278	0.4794485	1.2949973	1022.238		
919	1	0.1837274	0.11085521	0.35004073	0.75736213	1022.287		
920	1	0.25359857	0.13094971	0.52589363	1.4011902	1022.337		
921	1	0.24236426	0.13659966	0.47680408	1.1616838	1022.387		
922	1	0.24121663	0.13055158	0.48577201	1.2417569	1022.436		
923	1	0.25348872	0.14074393	0.51147759	1.2319406	1022.485		
924	1	0.2621547	0.14003736	0.54122221	1.3599021	1022.536		
925	1	0.21849838	0.12712398	0.45012698	0.92723393	1022.585		
926	1	0.21693261	0.12689221	0.4124155	0.97597688	1022.636		
927	1	0.25345191	0.12532859	0.57456803	1.4133304	1022.688		
928	1	0.22886688	0.12249436	0.47923741	1.1689756	1022.738		
929	1	0.24395427	0.13341478	0.50528497	1.2002201	1022.787		
930	1	0.21564187	0.11465202	0.44380912	1.1321785	1022.838		
931	1	0.24390109	0.14294976	0.48348904	1.0520484	1022.887		
932	1	0.22396828	0.11943392	0.46666977	1.1573474	1022.935		
933	1	0.20253819	0.11045595	0.44178843	0.95806777	1022.984		
934	1	0.18518147	0.1202005	0.30938756	0.68084419	1023.035		
935	1	0.19771817	0.11415231	0.40725705	0.85680312	1023.086		
936	1	0.2401586	0.1231648	0.52545911	1.2889578	1023.135		
937	1	0.20530364	0.11706249	0.40802583	0.94877136	1023.186		
938	1	0.21276069	0.11064202	0.45745027	1.1274728	1023.235		
939	1	0.22772181	0.13248183	0.43952495	1.0257496	1023.284		
940	1	0.29374802	0.1180716	0.70313823	2.1072519	1023.333		
941	1	0.29186773	0.13104852	0.69781733	1.8207495	1023.382		
942	1	0.20986623	0.10717824	0.46101803	1.1317234	1023.431		
943	1	0.19724725	0.10652479	0.41361201	0.98722506	1023.480		
944	1	0.24694884	0.15328924	0.43288839	1.0074152	1023.529		
945	1	0.21699648	0.12856941	0.42688912	0.91476285	1023.578		
946	1	0.22767383	0.11013208	0.58127707	1.1882806	1023.627		
947	1	0.18034077	0.11766422	0.31712061	0.61928993	1023.676		
948	1	0.19563918	0.11990073	0.3622075	0.79035389	1023.725		
949	1	0.24356338	0.12447695	0.50839865	1.3649313	1023.776		
950	1	0.2446622	0.13323939	0.48886156	1.2507331	1023.825		
951	1	0.22042535	0.14145276	0.38104647	0.81735867	1023.875		
952	1	0.2764506	0.11822959	0.64196622	1.8804877	1023.926		
953	1	0.19710585	0.12189846	0.35419542	0.79575717	1023.977		
954	1	0.20642544	0.10822111	0.42524076	1.1136051	1024.026		
955	1	0.21930519	0.13259864	0.40560144	0.92292821	1024.077		
956	1	0.19013865	0.11490574	0.34290862	0.81884116	1024.126		
957	1	0.23692359	0.13939163	0.46206474	1.0265096	1024.175		
958	1	0.23979077	0.15295446	0.40422517	0.92827576	1024.224		
959	1	0.22110833	0.12111558	0.44677621	1.1063024	1024.275		
960	1	0.23252356	0.12721077	0.44302678	1.2202024	1024.326		
961	1	0.26079226	0.13558078	0.53854597	1.4271379	1024.377		
962	1	0.27991903	0.16031325	0.54765266	1.29681	1024.426		
963	1	0.18895216	0.10332471	0.39623356	0.92008197	1024.475		
964	1	0.20179635	0.12354724	0.37752637	0.80992931	1024.524		
965	1	0.21065547	0.13102087	0.3772347	0.83822244	1024.574		
966	1	0.22290796	0.1276035	0.42540866	1.055272	1024.624		
967	1	0.24078396	0.12466341	0.53948301	1.2434449	1024.675		
968	1	0.21755844	0.13642204	0.39850563	0.82571697	1024.724		
969	1	0.20318946	0.1183299	0.40174186	0.89370728	1024.775		
970	1	0.24824141	0.12068804	0.53660768	1.4778519	1024.826		
971	1	0.27317208	0.12988763	0.57669991	1.7122889	1024.875		
972	1	0.21529399	0.11375668	0.45055652	1.1296332	1024.924		
973	1	0.28728682	0.14152329	0.59296584	1.7293386	1024.975		
974	1	0.18056047	0.11411297	0.32468712	0.67957592	1025.024		
975	1	0.28618091	0.13235545	0.64104819	1.7944124	1025.073		
976	1	0.16741547	0.10787259	0.30098969	0.58887804	1025.123		
977	1	0.18382581	0.11271963	0.34398741	0.73414886	1025.171		
978	1	0.17740221	0.10796952	0.35017583	0.68830228	1025.220		
979	1	0.24663454	0.12788019	0.52042383	1.3342397	1025.269		
980	1	0.20240335	0.10166755	0.45198327	1.1107495	1025.318		
981	1	0.21892478	0.12689734	0.41880107	1.0029467	1025.367		
982	1	0.1793119	0.10825046	0.33983839	0.74155205	1025.417		
983	1	0.22552127	0.12312707	0.44937205	1.1491399	1025.466		
984	1	0.2040129	0.10516858	0.4543283	1.0682296	1025.515		
985	1	0.20811951	0.10510677	0.46874461	1.1227655	1025.564		
986	1	0.23131593	0.12983167	0.46422192	1.101241	1025.613		
987	1	0.23391855	0.10792178	0.50938243	1.5011705	1025.665		
988	1	0.25970015	0.12200342	0.55436909	1.6451963	1025.714		
989	1	0.2501837	0.13128597	0.52857989	1.3207945	1025.763		
990	1	0.28688192	0.13096189	0.64254904	1.8333024	1025.814		
991	1	0.23840311	0.12505718	0.50580734	1.2553041	1025.865		
992	1	0.27207601	0.12927139	0.63432431	1.5874441	1025.914		
993	1	0.20661987	0.1224139	0.40517187	0.87377572	1025.963		
994	1	0.25424618	0.12597656	0.51983619	1.5257195	1026.012		
995	1	0.21608596	0.11925405	0.44013304	1.0563719	1026.061		
996	1	0.24607231	0.13160054	0.50945753	1.2705201	1026.110		
997	1	0.32092097	0.13148168	0.76694739	2.2548909	1026.160		
998	1	0.22790568	0.11491077	0.49970207	1.260494	1026.209		
999	1	0.25846452	0.11748159	0.56436789	1.690923	1026.258		
1000	1	0.27114561	0.13017659	0.59495848	1.6294636	1026.307	0.5451506	0.22700749
1001	1	0.22573128	0.13080913	0.46906394	0.96031499	1259.425		
1002	1	0.21073791	0.10443325	0.47899985	1.1680934	1259.476		
1003	1	0.24182168	0.11281916	0.54381323	1.4924239	1259.526		
1004	1	0.26292202	0.14439727	0.54234815	1.2857983	1259.577		
1005	1	0.20362432	0.12800111	0.37806329	0.75633752	1259.628		
1006	1	0.1752007	0.1100522	0.31949252	0.66398513	1259.678		
1007	1	0.17606851	0.10804957	0.3272731	0.70583236	1259.727		
1008	1	0.21781772	0.1294606	0.3938491	0.97944421	1259.777		
1009	1	0.25970232	0.14436075	0.50951636	1.2877988	1259.828		
1010	1	0.23099124	0.097441286	0.57833457	1.5143298	1259.876		
1011	1	0.24489209	0.12436207	0.52296126	1.3646778	1259.925		
1012	1	0.23761758	0.10705402	0.57849413	1.4542831	1259.974		
1013	1	0.24438062	0.13948357	0.47690678	1.1441274	1260.023		
1014	1	0.20971185	0.11341419	0.42096907	1.0840149	1260.072		
1015	1	0.1994691	0.12406551	0.37144837	0.76517528	1260.121		
1016	1	0.22723009	0.1155849	0.47490239	1.2830987	1260.171		
1017	1	0.21302773	0.12118278	0.4292109	0.97847694	1260.222		
1018	1	0.22702707	0.13999714	0.4019177	0.93676323	1260.273		
1019	1	0.27822185	0.12769206	0.59470189	1.8211915	1260.322		
1020	1	0.23684312	0.12725258	0.47781551	1.2361797	1260.371		
1021	1	0.21219094	0.11925372	0.42396411	1.0108165	1260.420		
1022	1	0.30998933	0.1368254	0.72219884	2.0188808	1260.470		
1023	1	0.20561388	0.11659312	0.41193265	0.95655	1260.520		
1024	1	0.22775167	0.11626494	0.50026	1.2292148	1260.569		
1025	1	0.271245	0.13092816	0.60892963	1.5884774	1260.618		
1026	1	0.21293862	0.12298371	0.43197474	0.93514889	1260.667		
1027	1	0.20228489	0.10277133	0.44310331	1.1040645	1260.717		
1028	1	0.21620947	0.11587596	0.4274289	1.1518123	1260.766		
1029	1	0.20286243	0.12374464	0.3550224	0.872311	1260.815		
1030	1	0.19218758	0.10325085	0.41708893	0.94455642	1260.864		
1031	1	0.27588311	0.12428933	0.62049419	1.7908872	1260.913		
1032	1	0.23575702	0.12214665	0.48972341	1.2927608	1260.962		
1033	1	0.20514297	0.12538916	0.38702345	0.82102942	1261.011		
1034	1	0.19353941	0.11004065	0.387959	0.89405727	1261.062		
1035	1	0.22609065	0.11112931	0.51527518	1.2686765	1261.112		
1036	1	0.21423681	0.10667294	0.48017395	1.1909297	1261.161		
1037	1	0.17248192	0.10396354	0.32882822	0.71271127	1261.211		
1038	1	0.22812504	0.12224784	0.46590525	1.1857332	1261.259		
1039	1	0.22620012	0.13382471	0.42562446	0.99625909	1261.309		
1040	1	0.1859673	0.11035478	0.36138973	0.78947079	1261.358		
1041	1	0.23829921	0.12379393	0.52847731	1.2331508	1261.407		
1042	1	0.21983497	0.12931889	0.41455644	0.98120868	1261.456		
1043	1	0.26152903	0.13116266	0.56359756	1.4801325	1261.505		
1044	1	0.22522041	0.14124548	0.40677628	0.86594576	1261.554		
1045	1	0.22956407	0.11101025	0.53536367	1.3003489	1261.603		
1046	1	0.29220805	0.11251711	0.68644655	2.2209256	1261.652		
1047	1	0.23171127	0.11921065	0.49665403	1.2567041	1261.701		
1048	1	0.22006124	0.12285851	0.43752107	1.0690124	1261.751		
1049	1	0.2769773	0.15035151	0.56544983	1.4016163	1261.800		
1050	1	0.2040568	0.12500116	0.38052654	0.82005978	1261.849		
1051	1	0.27024472	0.14071022	0.57021058	1.4502687	1261.898		
1052	1	0.18508144	0.1105005	0.34597564	0.79966748	1261.947		
1053	1	0.21678096	0.13437961	0.40779352	0.83244002	1261.996		
1054	1	0.24036779	0.11411574	0.54033184	1.4443773	1262.044		
1055	1	0.18946575	0.11220478	0.35732222	0.83057493	1262.095		
1056	1	0.21682099	0.12297332	0.45507547	0.96680212	1262.145		
1057	1	0.19591919	0.1112368	0.38484806	0.92395163	1262.195		
1058	1	0.1777831	0.10834354	0.34227824	0.70423484	1262.244		
1059	1	0.23072007	0.1287632	0.47182566	1.0954864	1262.293		
1060	1	0.25896874	0.12407859	0.55920553	1.5793918	1262.342		
1061	1	0.25707373	0.14595704	0.4855426	1.2512487	1262.391		
1062	1	0.2525104	0.1231912	0.56463313	1.4571179	1262.440		
1063	1	0.24627504	0.13200271	0.52732128	1.2308041	1262.489		
1064	1	0.23852777	0.14202854	0.4545846	1.0208153	1262.538		
1065	1	0.18511973	0.11355801	0.33555374	0.76012707	1262.587		
1066	1	0.24043642	0.14465094	0.4598459	0.99601781	1262.636		
1067	1	0.35767311	0.15214285	0.78023231	2.5501409	1262.685		
1068	1	0.22633351	0.13322102	0.42826304	1.0057238	1262.735		
1069	1	0.2159716	0.10911533	0.50114763	1.1348301	1262.786		
1070	1	0.20916992	0.1164368	0.44152662	0.97160935	1262.835		
1071	1	0.26908305	0.14113449	0.54770774	1.4635556	1262.885		
1072	1	0.21077213	0.12687075	0.39768276	0.88266194	1262.934		
1073	1	0.23243548	0.1466274	0.40861815	0.8989253	1262.983		
1074	1	0.22252554	0.12215717	0.43886989	1.1296275	1263.032		
1075	1	0.25992525	0.13038258	0.53472579	1.5214014	1263.081		
1076	1	0.21044032	0.12300116	0.42359191	0.90159959	1263.130		
1077	1	0.22158413	0.13030039	0.42262301	0.9804287	1263.180		
1078	1	0.20744647	0.11874225	0.40504819	0.96398801	1263.229		
1079	1	0.23014727	0.13648418	0.4321112	1.0090394	1263.279		
1080	1	0.24630174	0.12377529	0.54633915	1.3578508	1263.328		
1081	1	0.22257315	0.11969748	0.49016422	1.0771849	1263.377		
1082	1	0.25170511	0.1370059	0.51976216	1.2544602	1263.430		
1083	1	0.21867707	0.13213979	0.41880056	0.89314473	1263.479		
1084	1	0.26578864	0.15557529	0.49671841	1.2108302	1263.528		
1085	1	0.21416868	0.11261976	0.43539286	1.1601927	1263.577		
1086	1	0.26278758	0.10806778	0.63305223	1.8282912	1263.626		
1087	1	0.269463	0.15593797	0.48969513	1.2911103	1263.677		
1088	1	0.2030189	0.10654819	0.43737194	1.0546701	1263.726		
1089	1	0.18682022	0.11329907	0.37202117	0.72638053	1263.775		
1090	1	0.26759538	0.11421206	0.6449725	1.7777214	1263.824		
1091	1	0.17918968	0.11763354	0.30079636	0.62952995	1263.873		
1092	1	0.24001846	0.10979166	0.56639874	1.4717386	1263.922		
1093	1	0.1951445	0.11644434	0.3584947	0.85701388	1263.971		
1094	1	0.27898064	0.12568401	0.62850726	1.8089179	1264.020		
1095	1	0.1994127	0.11936366	0.36961827	0.86174428	1264.071		
1096	1	0.19020413	0.11072955	0.38919401	0.81110358	1264.120		
1097	1	0.29142302	0.12643911	0.66165209	1.9763744	1264.169		
1098	1	0.18676674	0.099967092	0.39567122	0.94465029	1264.219		
1099	1	0.23024869	0.13216721	0.45743811	1.0467535	1264.270		
1100	1	0.30223811	0.13526076	0.69096768	1.9576111	1264.319		
1101	1	0.19379148	0.12506565	0.33636627	0.7017839	1264.368		
1102	1	0.18876429	0.10643106	0.37407264	0.89851952	1264.418		
1103	1	0.21344425	0.12062924	0.40800175	1.0402968	1264.467		
1104	1	0.22367689	0.12130573	0.45226416	1.1428949	1264.516		
1105	1	0.21405026	0.11928995	0.40833148	1.0785434	1264.565		
1106	1	0.2433926	0.12302868	0.55458748	1.2981033	1264.614		
1107	1	0.23118176	0.10596092	0.55167288	1.401071	1264.663		
1108	1	0.22662872	0.12737446	0.46270999	1.0596652	1264.714		
1109	1	0.25138327	0.13226125	0.53537351	1.3116935	1264.764		
1110	1	0.25977182	0.12425545	0.54443991	1.6214476	1264.813		
1111	1	0.21151252	0.11668961	0.443048	1.0103623	1264.862		
1112	1	0.16974178	0.094698891	0.3494001	0.8020575	1264.912		
1113	1	0.20389993	0.11663449	0.40366429	0.93798035	1264.962		
1114	1	0.24414735	0.13251762	0.49452966	1.243535	1265.011		
1115	1	0.23973604	0.14334829	0.42711282	1.0735291	1265.061		
1116	1	0.2158476	0.11612096	0.43698227	1.1205682	1265.110		
1117	1	0.2238113	0.12721869	0.46416491	1.0035222	1265.159		
1118	1	0.17060365	0.097954743	0.34680986	0.75935841	1265.208		
1119	1	0.18534128	0.11467616	0.33782801	0.73764658	1265.257		
1120	1	0.36964679	0.13685691	0.87225574	2.9112861	1265.306		
1121	1	0.20042011	0.11117762	0.41167054	0.96150875	1265.355		
1122	1	0.26149163	0.14244771	0.52835584	1.3241668	1265.404		
1123	1	0.18216513	0.11238179	0.34406704	0.70753276	1265.455		
1124	1	0.23576218	0.114274	0.55353391	1.3226957	1265.504		
1125	1	0.33515951	0.15413305	0.76458216	2.0913646	1265.554		
1126	1	0.19192708	0.10476825	0.39444655	0.95428342	1265.603		
1127	1	0.26457971	0.15183908	0.52949643	1.19582	1265.653		
1128	1	0.21434458	0.12283908	0.44548601	0.93913788	1265.702		
1129	1	0.23456155	0.11884981	0.4942143	1.325806	1265.751		
1130	1	0.19944698	0.11504703	0.40853441	0.87093008	1265.801		
1131	1	0.31384504	0.12733746	0.77491426	2.1803226	1265.850		
1132	1	0.23794761	0.12411714	0.47503519	1.3265393	1265.899		
1133	1	0.19440524	0.10711424	0.39776525	0.95028961	1265.948		
1134	1	0.17583004	0.10907046	0.31336212	0.70846689	1265.997		
1135	1	0.17110543	0.10590905	0.31451175	0.67490405	1266.047		
1136	1	0.18790914	0.11672654	0.34506425	0.73352355	1266.098		
1137	1	0.26606023	0.1293592	0.55144632	1.6311276	1266.147		
1138	1	0.24558964	0.11928364	0.54214001	1.4418399	1266.196		
1139	1	0.20910929	0.11371081	0.41182965	1.0843103	1266.245		
1140	1	0.28474542	0.13700333	0.64467692	1.665488	1266.294		
1141	1	0.20684917	0.11245368	0.43312991	1.0216498	1266.345		
1142	1	0.21287873	0.11196407	0.47738189	1.0635294	1266.395		
1143	1	0.21717322	0.13291813	0.39421496	0.89667177	1266.445		
1144	1	0.21053392	0.095826387	0.50620228	1.2817459	1266.496		
1145	1	0.22475256	0.13522357	0.40877184	0.97303605	1266.545		
1146	1	0.23942232	0.12808828	0.50670052	1.2132795	1266.594		
1147	1	0.20507133	0.12086787	0.40394861	0.87617177	1266.643		
1148	1	0.26410908	0.1379368	0.52588534	1.4716747	1266.691		
1149	1	0.24539317	0.1526514	0.42981595	0.99520361	1266.740		
1150	1	0.23569003	0.11705834	0.49359149	1.3854511	1266.789		
1151	1	0.22654119	0.11405492	0.50263965	1.2444462	1266.839		
1152	1	0.18332338	0.10978618	0.34782821	0.77508754	1266.888		
1153	1	0.18904245	0.11973458	0.3319045	0.72234839	1266.937		
1154	1	0.24692687	0.13993905	0.47522902	1.1892982	1266.987		
1155	1	0.2216256	0.12266666	0.4561052	1.0669683	1267.036		
1156	1	0.21325068	0.11382429	0.46716794	1.0541918	1267.086		
1157	1	0.23826039	0.11755003	0.53554052	1.3431258	1267.135		
1158	1	0.22901954	0.12525886	0.47435683	1.1264997	1267.184		
1159	1	0.36995047	0.14988449	0.8137567	2.7738063	1267.233		
1160	1	0.19621348	0.093334436	0.49339759	1.0707859	1267.282		
1161	1	0.22522447	0.12818906	0.47544831	0.9898113	1267.331		
1162	1	0.29783472	0.14740118	0.63681918	1.7350321	1267.381		
1163	1	0.23484667	0.13011727	0.49225062	1.1100867	1267.432		
1164	1	0.21917595	0.11754214	0.45691988	1.1188364	1267.483		
1165	1	0.19012852	0.12185723	0.33397919	0.69746751	1267.532		
1166	1	0.2341134	0.11826121	0.4807609	1.355522	1267.581		
1167	1	0.25011045	0.14155608	0.48825842	1.1945703	1267.632		
1168	1	0.24349485	0.14152849	0.47651833	1.0862908	1267.681		
1169	1	0.24604067	0.13727219	0.51247191	1.1504257	1267.730		
1170	1	0.17512049	0.10014373	0.37271222	0.75411052	1267.781		
1171	1	0.22513403	0.13516755	0.43103099	0.93726748	1267.831		
1172	1	0.21347851	0.12054261	0.436028	0.98666191	1267.881		
1173	1	0.21825382	0.11079489	0.46825123	1.2126763	1267.930		
1174	1	0.21914521	0.11030936	0.46615171	1.2444135	1267.980		
1175	1	0.2739765	0.14339511	0.56717312	1.4772813	1268.031		
1176	1	0.19577304	0.092803858	0.44396135	1.1714606	1268.080		
1177	1	0.21953744	0.095888101	0.53551292	1.4019607	1268.129		
1178	1	0.20584489	0.11242968	0.43891677	0.99047059	1268.178		
1179	1	0.24813682	0.095902726	0.59222829	1.860225	1268.227		
1180	1	0.25232583	0.12758657	0.52678573	1.4412135	1268.275		
1181	1	0.18104617	0.10705584	0.36125097	0.75730467	1268.324		
1182	1	0.21544831	0.12713021	0.38475925	0.99684322	1268.374		
1183	1	0.18413647	0.10394528	0.37832412	0.84717548	1268.422		
1184	1	0.18675342	0.12272088	0.31509337	0.650464	1268.471		
1185	1	0.23907503	0.12817669	0.49654755	1.2248718	1268.520		
1186	1	0.22762087	0.12008815	0.47764635	1.1953615	1268.569		
1187	1	0.19053747	0.11786469	0.31339559	0.82666433	1268.618		
1188	1	0.23010826	0.12068281	0.49124283	1.2060232	1268.668		
1189	1	0.26429933	0.13239706	0.57286084	1.4923241	1268.718		
1190	1	0.20095697	0.12973082	0.34281608	0.73889077	1268.769		
1191	1	0.23083386	0.10759297	0.53567016	1.3934774	1268.818		
1192	1	0.16997683	0.09489423	0.36084628	0.77995968	1268.867		
1193	1	0.24757576	0.1211803	0.57838964	1.37113	1268.916		
1194	1	0.19270948	0.11302839	0.36195046	0.86972046	1268.965		
1195	1	0.20207709	0.11963677	0.38401484	0.88077676	1269.014		
1196	1	0.2107752	0.13566378	0.38093495	0.74035859	1269.065		
1197	1	0.23612863	0.13373372	0.45529795	1.1373022	1269.116		
1198	1	0.21759281	0.10662427	0.49196196	1.2354469	1269.165		
1199	1	0.22123972	0.13890493	0.38163421	0.88342732	1269.216		
1200	1	0.22508869	0.11669755	0.50919414	1.1494346	1269.265		
1201	1	0.19860743	0.10882384	0.41246814	0.97073555	1269.314		
1202	1	0.19089115	0.097086534	0.44441041	0.98727149	1269.363		
1203	1	0.21725342	0.12214219	0.447898	1.0064285	1269.414		
1204	1	0.23933285	0.12318715	0.53818733	1.2465395	1269.465		
1205	1	0.21540359	0.10230812	0.48348233	1.2949446	1269.514		
1206	1	0.27511716	0.11883529	0.62429631	1.8770447	1269.563		
1207	1	0.15206906	0.10402481	0.24026728	0.4803507	1269.615		
1208	1	0.21716821	0.1117665	0.47534919	1.1573356	1269.663		
1209	1	0.21478286	0.11546367	0.43566155	1.1150606	1269.714		
1210	1	0.23579988	0.13482654	0.45815897	1.1031487	1269.764		
1211	1	0.27272832	0.13182446	0.60347384	1.6111293	1269.813		
1212	1	0.2151608	0.11791086	0.45079491	1.0434088	1269.864		
1213	1	0.24121107	0.12925306	0.4878701	1.26342	1269.915		
1214	1	0.18315151	0.09831237	0.40790018	0.8809824	1269.966		
1215	1	0.25930393	0.11653169	0.57008708	1.7152703	1270.017		
1216	1	0.2019836	0.11663145	0.4131366	0.88076967	1270.066		
1217	1	0.29597101	0.14748555	0.64289808	1.6839126	1270.117		
1218	1	0.21436866	0.11466133	0.42356318	1.1470201	1270.166		
1219	1	0.18675224	0.11098634	0.35761875	0.80008048	1270.214		
1220	1	0.20808238	0.1202004	0.38941711	0.97880554	1270.265		
1221	1	0.23164243	0.11922726	0.50799191	1.2323194	1270.316		
1222	1	0.2597214	0.13085298	0.53134561	1.514677	1270.367		
1223	1	0.1818004	0.10148325	0.38353533	0.83927196	1270.417		
1224	1	0.23842998	0.14486484	0.46035618	0.95059031	1270.466		
1225	1	0.20406388	0.099825919	0.48933625	1.1060867	1270.516		
1226	1	0.20154086	0.11844467	0.40679616	0.84833145	1270.566		
1227	1	0.2467806	0.1152634	0.55244374	1.5254567	1270.614		
1228	1	0.22279657	0.14088577	0.37639758	0.88542074	1270.665		
1229	1	0.24468079	0.1397626	0.47142422	1.1555153	1270.714		
1230	1	0.23959923	0.12531364	0.48620507	1.3133017	1270.763		
1231	1	0.20259301	0.112204	0.42550656	0.95676726	1270.814		
1232	1	0.29934636	0.13836668	0.65702856	1.9055365	1270.863		
1233	1	0.1950947	0.11341006	0.38012668	0.87343967	1270.912		
1234	1	0.20953722	0.12168802	0.41774291	0.9214983	1270.963		
1235	1	0.20777871	0.12636226	0.39274558	0.84283775	1271.012		
1236	1	0.25793225	0.1150748	0.62344986	1.6102493	1271.062		
1237	1	0.20122918	0.11152881	0.41963464	0.95473832	1271.111		
1238	1	0.210502	0.1119559	0.44281906	1.0852838	1271.160		
1239	1	0.2190652	0.14133087	0.3644236	0.82583922	1271.210		
1240	1	0.19468153	0.11121905	0.37006605	0.92911732	1271.259		
1241	1	0.25652668	0.13460743	0.53885424	1.3606762	1271.308		
1242	1	0.23564571	0.11925822	0.5128535	1.302043	1271.357		
1243	1	0.2217731	0.12050173	0.45395464	1.1175182	1271.406		
1244	1	0.19852789	0.11716261	0.39900184	0.82930183	1271.457		
